City,Date,PM2.5,PM10,NO2,SO2,CO,O3,Temperature,Humidity,Wind Speed,AQI_Category
Cairo,2023-03-13,60.86,126.76,60.29,21.21,7.18,135.58,21.05,63.62,4.71,Good
Cairo,2023-03-14,67.38,150.33,77.49,11.53,6.76,160.33,20.42,79.69,2.9,Moderate
Cairo,2023-03-15,73.9,173.9,94.68,1.84,6.34,185.08,19.79,95.75,1.08,Moderate
Cairo,2023-03-16,35.74,158.92,91.34,28.41,2.53,116.04,23.19,51.98,2.57,Good
Cairo,2023-03-17,144.1,73.26,49.3,20.9,2.86,188.14,-3.1,74.58,4.42,Unhealthy
Cairo,2023-03-18,80.97,137.1,31.68,25.71,4.07,82.84,10.6,64.07,4.52,Moderate
Cairo,2023-03-19,91.93,106.54,38.35,27.1,3.86,132.68,9.89,35.86,11.65,Moderate
Cairo,2023-03-20,103.32,115.41,41.19,24.24,3.98,134.72,12.38,44.24,12.28,Unhealthy
Cairo,2023-03-21,114.72,124.28,44.04,21.38,4.1,136.77,14.86,52.63,12.9,Unhealthy
Cairo,2023-03-22,126.11,133.15,46.88,18.52,4.22,138.81,17.34,61.01,13.52,Unhealthy
Cairo,2023-03-23,76.45,124.83,20.31,28.91,7.07,87.88,30.62,79.63,10.76,Moderate
Cairo,2023-03-24,69.0,118.44,43.95,21.34,3.96,102.09,17.32,57.16,6.12,Moderate
Cairo,2023-03-25,135.47,124.52,63.38,22.4,1.93,118.25,21.23,72.77,9.15,Unhealthy
Cairo,2023-03-26,12.33,86.11,21.28,38.98,1.14,146.63,16.14,33.11,8.65,Good
Cairo,2023-03-27,108.07,185.32,65.13,40.63,3.86,96.46,20.11,54.0,5.89,Unhealthy
Cairo,2023-03-28,78.38,85.72,55.26,36.29,4.62,65.35,7.02,47.25,12.74,Moderate
Cairo,2023-03-29,85.35,85.93,57.74,31.3,4.52,96.3,15.14,39.7,11.62,Moderate
Cairo,2023-03-30,92.33,86.14,60.22,26.32,4.43,127.25,23.26,32.15,10.51,Moderate
Cairo,2023-03-31,99.3,86.35,62.7,21.33,4.33,158.21,31.38,24.61,9.4,Unhealthy
Cairo,2023-04-01,106.28,86.56,65.18,16.35,4.23,189.16,39.5,17.06,8.29,Unhealthy
Cairo,2023-04-02,106.01,96.7,64.43,28.69,6.73,177.5,16.82,49.26,11.16,Unhealthy
Cairo,2023-04-03,105.74,106.84,63.68,41.03,9.23,165.84,-5.85,81.46,14.03,Unhealthy
Cairo,2023-04-04,53.55,68.08,53.11,29.32,4.85,166.21,-1.66,63.5,12.46,Good
Cairo,2023-04-05,33.98,107.85,94.08,17.05,3.92,147.44,33.8,79.89,17.56,Good
Cairo,2023-04-06,34.29,144.14,48.85,21.58,7.07,140.93,14.84,42.27,9.02,Good
Cairo,2023-04-07,58.11,124.07,63.51,16.43,6.58,108.29,26.87,49.68,15.66,Good
Cairo,2023-04-08,49.1,15.47,25.99,13.89,3.2,109.96,3.61,49.04,12.25,Good
Cairo,2023-04-09,103.06,153.85,88.32,23.4,7.96,102.43,-2.02,62.74,11.71,Unhealthy
Cairo,2023-04-10,54.28,33.53,11.74,18.7,3.85,159.0,-0.8,48.45,5.28,Good
Cairo,2023-04-11,60.44,111.97,48.35,30.96,4.02,74.58,28.86,16.92,11.78,Good
Cairo,2023-04-12,46.08,76.0,23.26,13.86,2.94,95.08,17.55,41.67,14.4,Good
Cairo,2023-04-13,34.9,72.08,36.23,10.94,4.69,106.48,12.88,44.32,13.3,Good
Cairo,2023-04-14,23.74,68.17,49.19,8.03,6.44,117.86,8.2,46.98,12.2,Good
Cairo,2023-04-15,65.68,111.13,66.14,17.89,5.87,111.22,14.72,53.9,12.27,Good
Cairo,2023-04-16,107.62,154.08,83.08,27.75,5.31,104.57,21.24,60.82,12.33,Unhealthy
Cairo,2023-04-17,115.84,163.26,72.36,33.02,8.83,60.58,20.61,79.78,9.36,Unhealthy
Cairo,2023-04-18,139.74,96.79,29.94,28.67,3.88,143.18,30.31,58.08,11.92,Unhealthy
Cairo,2023-04-19,64.44,124.84,58.3,33.17,5.72,129.36,20.46,43.83,9.89,Good
Cairo,2023-04-20,93.4,12.26,79.1,9.12,2.56,33.32,12.95,26.48,12.88,Moderate
Cairo,2023-04-21,61.66,49.2,24.57,2.55,9.2,45.44,10.77,64.83,18.3,Good
Cairo,2023-04-22,105.24,65.32,45.71,5.06,0.73,125.34,30.66,44.56,4.47,Unhealthy
Cairo,2023-04-23,109.94,86.25,56.36,12.89,3.49,86.75,23.25,41.4,8.46,Unhealthy
Cairo,2023-04-24,114.64,107.18,67.02,20.72,6.25,48.16,15.84,38.24,12.44,Unhealthy
Cairo,2023-04-25,69.21,110.83,55.17,18.25,6.39,117.39,16.25,47.18,10.58,Moderate
Cairo,2023-04-26,103.68,91.32,55.61,30.72,4.92,104.27,16.13,56.0,17.44,Unhealthy
Cairo,2023-04-27,61.67,118.65,32.77,39.58,4.8,172.45,28.45,43.97,15.27,Good
Cairo,2023-04-28,26.59,106.06,56.05,36.9,7.36,31.64,35.14,18.84,0.52,Good
Cairo,2023-04-29,36.2,123.33,55.01,34.22,6.64,45.35,29.19,31.79,3.13,Good
Cairo,2023-04-30,45.81,140.59,53.98,31.55,5.92,59.05,23.24,44.74,5.74,Good
Cairo,2023-05-01,55.42,157.86,52.94,28.87,5.2,72.76,17.28,57.7,8.35,Good
Cairo,2023-05-02,48.09,140.61,55.62,26.39,5.62,141.66,6.05,38.62,5.49,Good
Cairo,2023-05-03,51.4,158.74,74.08,34.8,4.49,91.8,7.55,38.17,4.13,Good
Cairo,2023-05-04,54.72,176.86,92.55,43.2,3.36,41.95,9.05,37.73,2.77,Good
Cairo,2023-05-05,12.06,97.71,31.33,27.12,3.65,36.1,28.62,24.02,14.04,Good
Cairo,2023-05-06,98.0,106.13,99.57,19.98,0.15,101.39,-6.13,43.08,8.35,Moderate
Cairo,2023-05-07,81.52,87.92,75.93,19.31,2.31,90.32,12.33,46.55,9.68,Moderate
Cairo,2023-05-08,65.03,69.71,52.3,18.63,4.46,79.26,30.78,50.01,11.01,Good
Cairo,2023-05-09,134.07,132.86,24.36,25.96,4.95,36.48,-9.08,27.72,3.44,Unhealthy
Cairo,2023-05-10,135.56,137.6,9.48,37.0,6.51,160.98,39.48,14.56,16.75,Unhealthy
Cairo,2023-05-11,107.74,176.28,36.82,25.72,9.85,58.04,30.01,19.72,17.7,Unhealthy
Cairo,2023-05-12,67.4,122.09,25.76,32.43,6.61,127.42,0.99,63.77,10.51,Moderate
Cairo,2023-05-13,89.22,145.78,54.86,29.71,6.04,107.57,9.64,70.65,18.0,Moderate
Cairo,2023-05-14,78.82,83.25,79.38,40.32,3.88,120.99,32.02,78.29,5.76,Moderate
Cairo,2023-05-15,43.42,30.2,90.76,16.2,0.51,181.65,22.45,18.7,12.27,Good
Cairo,2023-05-16,51.45,104.62,34.72,38.3,6.22,46.16,16.09,49.92,12.5,Good
Cairo,2023-05-17,82.74,143.46,43.22,30.52,5.35,120.0,24.78,95.08,15.08,Moderate
Cairo,2023-05-18,58.23,53.31,29.64,42.21,0.65,103.63,19.91,45.22,18.93,Good
Cairo,2023-05-19,105.87,147.09,88.87,10.63,5.61,156.56,18.76,95.4,13.18,Unhealthy
Cairo,2023-05-20,80.13,115.24,66.69,10.33,5.32,163.72,26.04,71.5,15.14,Moderate
Cairo,2023-05-21,54.39,83.4,44.51,10.03,5.02,170.88,33.32,47.59,17.1,Good
Cairo,2023-05-22,14.66,106.62,5.74,32.9,2.82,43.13,1.95,99.74,18.76,Good
Cairo,2023-05-23,55.74,131.61,30.22,26.66,3.56,91.9,3.71,79.22,16.3,Good
Cairo,2023-05-24,96.81,156.61,54.7,20.41,4.29,140.66,5.48,58.7,13.83,Moderate
Cairo,2023-05-25,70.26,25.48,31.87,39.71,5.09,155.24,-6.76,77.57,6.96,Moderate
Cairo,2023-05-26,73.02,72.54,53.66,42.74,6.69,109.84,-4.86,61.86,8.83,Moderate
Cairo,2023-05-27,75.79,119.6,75.44,45.78,8.3,64.44,-2.97,46.16,10.71,Moderate
Cairo,2023-05-28,78.55,166.66,97.23,48.81,9.9,19.04,-1.07,30.45,12.58,Moderate
Cairo,2023-05-29,95.35,166.48,95.38,45.66,8.54,30.83,-3.2,33.82,13.24,Moderate
Cairo,2023-05-30,112.15,166.31,93.53,42.52,7.18,42.62,-5.32,37.2,13.91,Unhealthy
Cairo,2023-05-31,128.95,166.14,91.68,39.38,5.82,54.42,-7.44,40.57,14.58,Unhealthy
Cairo,2023-06-01,145.75,165.96,89.83,36.23,4.46,66.21,-9.57,43.94,15.24,Unhealthy
Cairo,2023-06-02,108.37,130.22,85.13,28.09,5.42,65.57,-8.58,57.76,12.12,Unhealthy
Cairo,2023-06-03,71.0,94.48,80.42,19.95,6.37,64.93,-7.59,71.59,9.0,Moderate
Cairo,2023-06-04,33.62,58.74,75.72,11.81,7.33,64.29,-6.6,85.41,5.88,Good
Cairo,2023-06-05,143.16,12.85,25.89,46.63,0.54,196.43,36.22,44.72,4.66,Unhealthy
Cairo,2023-06-06,52.55,160.52,43.82,41.96,5.54,140.43,11.36,66.36,8.39,Good
Cairo,2023-06-07,90.32,134.2,48.58,35.92,5.13,118.34,17.7,62.88,10.62,Moderate
Cairo,2023-06-08,128.09,107.88,53.34,29.88,4.72,96.24,24.02,59.41,12.84,Unhealthy
Cairo,2023-06-09,82.18,99.58,57.88,28.37,4.67,111.72,22.17,56.84,10.14,Moderate
Cairo,2023-06-10,36.26,91.28,62.42,26.86,4.61,127.2,20.32,54.27,7.43,Good
Cairo,2023-06-11,86.47,120.64,26.34,30.66,5.82,57.26,25.79,62.64,10.96,Moderate
Cairo,2023-06-12,78.4,110.39,24.82,18.34,8.03,58.59,27.88,44.6,15.19,Moderate
Cairo,2023-06-13,35.86,108.88,50.47,18.93,5.1,112.66,0.34,47.36,15.9,Good
Cairo,2023-06-14,5.58,189.0,85.24,22.35,7.22,187.88,-5.98,97.69,1.53,Good
Cairo,2023-06-15,9.78,94.04,50.6,39.33,6.76,74.61,13.65,29.98,6.34,Good
Cairo,2023-06-16,41.28,74.45,52.47,25.16,3.04,105.14,20.96,63.92,9.8,Good
Cairo,2023-06-17,11.41,128.13,14.73,28.73,7.95,59.74,-5.49,61.29,2.82,Good
Cairo,2023-06-18,79.37,147.74,67.13,18.97,6.24,123.61,17.44,61.14,13.23,Moderate
Cairo,2023-06-19,113.35,72.56,75.95,34.14,7.98,134.94,3.43,58.49,12.42,Unhealthy
Cairo,2023-06-20,35.28,106.69,57.33,28.96,4.81,95.9,18.99,64.99,10.53,Good
Cairo,2023-06-21,51.12,89.67,56.97,29.21,5.46,113.35,15.67,60.31,10.34,Good
Cairo,2023-06-22,66.96,72.65,56.62,29.45,6.1,130.8,12.34,55.64,10.15,Moderate
Cairo,2023-06-23,33.36,105.7,25.86,28.72,6.52,89.85,5.37,40.01,7.86,Good
Cairo,2023-06-24,83.36,67.01,68.85,26.1,8.44,102.92,1.43,20.84,7.41,Moderate
Cairo,2023-06-25,81.51,50.54,42.17,46.42,1.57,40.51,-0.01,56.53,3.05,Moderate
Cairo,2023-06-26,53.44,139.98,66.26,9.52,5.56,135.99,17.0,53.42,9.44,Good
Cairo,2023-06-27,73.98,55.22,55.14,28.92,8.67,92.07,13.4,36.08,4.94,Moderate
Cairo,2023-06-28,86.01,75.99,62.15,29.02,7.09,105.37,14.12,38.31,5.9,Moderate
Cairo,2023-06-29,98.04,96.77,69.17,29.14,5.5,118.68,14.83,40.54,6.86,Moderate
Cairo,2023-06-30,110.08,117.54,76.18,29.24,3.92,131.98,15.55,42.77,7.81,Unhealthy
Cairo,2023-07-01,122.12,138.32,83.2,29.36,2.34,145.28,16.26,45.0,8.77,Unhealthy
Cairo,2023-07-02,99.65,115.54,75.16,25.68,3.1,137.15,18.26,58.26,6.86,Unhealthy
Cairo,2023-07-03,77.18,92.77,67.12,22.01,3.85,129.01,20.25,71.52,4.96,Moderate
Cairo,2023-07-04,23.55,13.36,65.37,34.09,7.16,196.03,24.89,37.41,16.46,Good
Cairo,2023-07-05,23.89,144.98,92.13,15.03,4.14,56.23,14.1,17.39,3.78,Good
Cairo,2023-07-06,41.9,36.92,26.39,20.59,5.8,96.83,20.06,68.58,9.4,Good
Cairo,2023-07-07,68.9,52.05,35.25,14.16,6.52,139.71,19.48,48.08,12.18,Moderate
Cairo,2023-07-08,95.91,67.19,44.11,7.73,7.25,182.58,18.91,27.58,14.96,Moderate
Cairo,2023-07-09,27.88,158.29,45.95,13.74,2.71,35.73,3.46,22.82,7.93,Good
Cairo,2023-07-10,30.69,154.4,50.3,13.95,3.83,73.06,9.72,39.62,8.18,Good
Cairo,2023-07-11,33.51,150.5,54.65,14.16,4.96,110.4,15.97,56.42,8.42,Good
Cairo,2023-07-12,36.32,146.61,59.0,14.37,6.08,147.73,22.23,73.22,8.67,Good
Cairo,2023-07-13,82.34,98.01,95.29,2.59,5.32,55.54,33.87,35.22,11.06,Moderate
Cairo,2023-07-14,76.88,95.32,63.48,36.46,3.82,89.71,12.44,55.08,9.84,Moderate
Cairo,2023-07-15,68.96,86.98,35.24,28.23,5.19,73.25,0.44,44.19,11.98,Moderate
Cairo,2023-07-16,66.16,89.58,32.76,29.23,6.29,82.09,-0.53,43.04,10.12,Moderate
Cairo,2023-07-17,63.36,92.18,30.28,30.22,7.39,90.93,-1.5,41.88,8.26,Good
Cairo,2023-07-18,60.56,94.78,27.8,31.22,8.49,99.77,-2.47,40.72,6.4,Good
Cairo,2023-07-19,57.76,97.38,25.32,32.22,9.59,108.61,-3.44,39.57,4.54,Good
Cairo,2023-07-20,74.1,117.25,46.41,26.52,8.99,131.64,7.31,42.94,4.61,Moderate
Cairo,2023-07-21,90.43,137.12,67.5,20.81,8.39,154.68,18.07,46.31,4.67,Moderate
Cairo,2023-07-22,106.77,156.99,88.59,15.11,7.79,177.71,28.82,49.68,4.74,Unhealthy
Cairo,2023-07-23,21.17,172.15,82.7,43.72,6.57,22.46,24.58,75.62,11.29,Good
Cairo,2023-07-24,106.33,90.48,56.54,20.7,5.32,121.22,7.84,40.49,11.3,Unhealthy
Cairo,2023-07-25,65.7,54.65,85.38,22.56,3.96,151.99,16.96,22.6,14.26,Good
Cairo,2023-07-26,144.81,27.22,73.29,22.73,9.7,106.06,14.78,48.08,7.65,Unhealthy
Cairo,2023-07-27,96.73,50.1,52.38,28.02,1.24,183.12,8.77,71.36,3.72,Moderate
Cairo,2023-07-28,84.23,74.94,55.93,27.36,2.19,164.34,12.28,69.69,4.53,Moderate
Cairo,2023-07-29,71.72,99.78,59.49,26.71,3.14,145.57,15.79,68.02,5.34,Moderate
Cairo,2023-07-30,59.22,124.63,63.04,26.06,4.09,126.8,19.3,66.36,6.15,Good
Cairo,2023-07-31,46.72,149.47,66.59,25.4,5.04,108.03,22.8,64.69,6.96,Good
Cairo,2023-08-01,34.21,174.32,70.15,24.75,6.0,89.26,26.31,63.02,7.77,Good
Cairo,2023-08-02,21.71,199.16,73.7,24.1,6.95,70.49,29.82,61.35,8.58,Good
Cairo,2023-08-03,88.69,77.95,8.3,38.44,2.29,159.09,11.67,37.72,18.72,Moderate
Cairo,2023-08-04,94.52,18.34,72.64,18.26,9.39,142.02,3.5,66.33,18.01,Moderate
Cairo,2023-08-05,86.6,58.42,50.04,18.8,7.02,120.69,7.79,62.53,14.2,Moderate
Cairo,2023-08-06,78.68,98.51,27.44,19.34,4.65,99.36,12.08,58.73,10.4,Moderate
Cairo,2023-08-07,72.47,108.43,40.91,16.95,5.75,127.94,11.44,61.32,12.6,Moderate
Cairo,2023-08-08,66.26,118.34,54.38,14.56,6.85,156.52,10.82,63.92,14.8,Moderate
Cairo,2023-08-09,63.07,112.92,41.83,27.16,4.36,92.08,26.92,67.08,5.88,Good
Cairo,2023-08-10,108.82,141.6,74.09,3.01,1.52,35.87,-1.71,66.7,7.89,Unhealthy
Cairo,2023-08-11,54.22,73.94,47.34,39.92,4.89,124.78,17.34,39.3,5.85,Good
Cairo,2023-08-12,91.44,143.91,41.77,49.19,5.0,23.96,32.47,99.81,6.76,Moderate
Cairo,2023-08-13,100.43,125.56,55.4,21.33,2.54,103.57,15.95,56.14,11.46,Unhealthy
Cairo,2023-08-14,109.39,109.48,47.13,18.97,2.7,104.47,12.73,48.21,10.36,Unhealthy
Cairo,2023-08-15,118.34,93.39,38.85,16.62,2.86,105.37,9.51,40.28,9.27,Unhealthy
Cairo,2023-08-16,127.3,77.31,30.58,14.26,3.01,106.27,6.28,32.34,8.18,Unhealthy
Cairo,2023-08-17,52.26,93.32,42.11,24.32,4.98,118.49,7.31,71.64,11.2,Good
Cairo,2023-08-18,101.64,153.24,25.99,4.63,2.92,114.7,10.64,58.74,7.78,Unhealthy
Cairo,2023-08-19,105.03,111.28,58.56,36.6,5.54,46.48,23.31,33.53,9.1,Unhealthy
Cairo,2023-08-20,39.72,165.63,25.94,31.65,9.26,16.21,-0.62,21.05,2.18,Good
Cairo,2023-08-21,78.74,96.18,38.71,32.86,5.06,29.48,1.69,49.9,4.32,Moderate
Cairo,2023-08-22,117.76,26.74,51.48,34.06,0.86,42.74,4.0,78.76,6.46,Unhealthy
Cairo,2023-08-23,94.54,175.88,56.5,30.81,9.09,65.69,25.16,47.91,3.3,Moderate
Cairo,2023-08-24,83.68,66.93,38.17,3.51,4.33,146.59,5.42,51.1,11.1,Moderate
Cairo,2023-08-25,97.61,96.94,64.89,25.68,3.12,138.77,25.51,63.5,6.5,Moderate
Cairo,2023-08-26,96.24,103.94,58.26,24.25,2.52,127.7,22.77,51.18,8.79,Moderate
Cairo,2023-08-27,94.86,110.94,51.64,22.82,1.92,116.62,20.03,38.86,11.08,Moderate
Cairo,2023-08-28,89.69,76.62,53.48,20.51,7.33,107.63,19.36,72.67,9.01,Moderate
Cairo,2023-08-29,89.53,60.66,63.35,27.1,6.83,127.41,23.33,57.77,8.24,Moderate
Cairo,2023-08-30,89.38,44.7,73.22,33.68,6.32,147.19,27.31,42.86,7.48,Moderate
Cairo,2023-08-31,89.22,28.74,83.1,40.27,5.82,166.97,31.29,27.96,6.72,Moderate
Cairo,2023-09-01,89.07,12.78,92.97,46.85,5.32,186.75,35.27,13.06,5.95,Moderate
Cairo,2023-09-02,93.11,49.21,78.01,43.72,5.35,157.29,28.81,28.04,6.6,Moderate
Cairo,2023-09-03,97.15,85.64,63.05,40.58,5.38,127.83,22.35,43.01,7.24,Moderate
Cairo,2023-09-04,101.18,122.08,48.1,37.45,5.41,98.36,15.89,57.99,7.88,Unhealthy
Cairo,2023-09-05,83.05,126.02,45.32,7.78,6.9,54.26,9.58,41.41,5.68,Moderate
Cairo,2023-09-06,137.65,164.03,54.22,38.41,7.72,111.99,10.51,42.7,10.37,Unhealthy
Cairo,2023-09-07,18.33,114.51,35.85,22.13,9.76,134.35,22.23,45.8,8.86,Good
Cairo,2023-09-08,22.7,137.52,52.74,17.98,0.35,175.76,-5.76,82.96,7.87,Good
Cairo,2023-09-09,39.54,90.31,19.22,27.91,6.82,47.95,10.06,57.04,10.52,Good
Cairo,2023-09-10,97.22,110.06,91.94,14.32,8.97,103.84,-0.01,58.32,12.09,Moderate
Cairo,2023-09-11,60.82,97.21,62.23,22.85,5.56,92.87,8.67,48.03,13.39,Good
Cairo,2023-09-12,76.05,157.86,67.9,15.74,4.65,153.54,14.62,59.08,14.37,Moderate
Cairo,2023-09-13,63.46,98.96,50.78,20.97,5.83,170.23,22.9,65.52,7.8,Good
Cairo,2023-09-14,43.52,75.67,32.56,25.33,5.72,107.45,25.35,54.81,9.29,Good
Cairo,2023-09-15,23.58,52.37,14.34,29.68,5.6,44.67,27.8,44.1,10.78,Good
Cairo,2023-09-16,140.17,138.79,64.86,30.74,2.37,138.73,-1.3,32.95,17.91,Unhealthy
Cairo,2023-09-17,128.66,108.92,39.76,23.12,5.02,94.8,5.4,36.72,13.59,Unhealthy
Cairo,2023-09-18,117.16,79.06,14.66,15.51,7.67,50.88,12.11,40.49,9.26,Unhealthy
Cairo,2023-09-19,105.83,79.4,14.48,20.48,6.95,57.89,13.82,47.96,9.55,Unhealthy
Cairo,2023-09-20,94.5,79.74,14.3,25.46,6.24,64.91,15.54,55.43,9.84,Moderate
Cairo,2023-09-21,83.17,80.08,14.12,30.43,5.52,71.92,17.26,62.89,10.13,Moderate
Cairo,2023-09-22,71.84,80.42,13.94,35.4,4.8,78.94,18.97,70.36,10.42,Moderate
Cairo,2023-09-23,65.77,99.43,39.96,33.18,5.27,116.62,12.87,51.2,8.96,Good
Cairo,2023-09-24,59.7,118.44,65.97,30.96,5.74,154.3,6.77,32.05,7.51,Good
Cairo,2023-09-25,91.6,125.82,65.84,27.5,9.46,91.53,18.06,96.05,9.92,Moderate
Cairo,2023-09-26,73.86,122.9,55.57,24.07,7.8,103.28,14.96,79.84,8.45,Moderate
Cairo,2023-09-27,56.12,119.98,45.3,20.64,6.15,115.03,11.86,63.63,6.98,Good
Cairo,2023-09-28,38.38,117.06,35.03,17.21,4.49,126.78,8.77,47.43,5.51,Good
Cairo,2023-09-29,41.44,112.37,51.35,18.61,5.04,106.39,6.78,58.19,9.07,Good
Cairo,2023-09-30,44.5,107.69,67.67,20.01,5.59,86.0,4.79,68.96,12.64,Good
Cairo,2023-10-01,47.56,103.0,83.99,21.42,6.14,65.61,2.8,79.72,16.2,Good
Cairo,2023-10-02,109.38,14.47,47.24,5.03,6.55,54.93,4.72,31.25,14.13,Unhealthy
Cairo,2023-10-03,89.27,76.18,48.6,23.4,5.8,64.53,10.55,50.82,12.04,Moderate
Cairo,2023-10-04,69.16,137.88,49.97,41.77,5.04,74.12,16.38,70.39,9.95,Moderate
Cairo,2023-10-05,80.05,158.79,33.8,29.65,6.27,79.72,25.58,85.16,5.95,Moderate
Cairo,2023-10-06,90.94,179.69,17.64,17.53,7.5,85.33,34.77,99.92,1.95,Moderate
Cairo,2023-10-07,111.68,136.04,28.0,15.0,4.03,96.37,6.91,39.38,9.14,Unhealthy
Cairo,2023-10-08,65.81,148.0,80.52,45.48,7.01,119.32,21.68,62.57,5.51,Good
Cairo,2023-10-09,90.8,160.99,79.25,47.19,5.43,116.22,13.19,74.16,4.86,Moderate
Cairo,2023-10-10,115.79,173.97,77.99,48.91,3.86,113.12,4.71,85.75,4.21,Unhealthy
Cairo,2023-10-11,131.73,155.4,88.82,25.38,3.87,76.6,26.4,11.7,5.16,Unhealthy
Cairo,2023-10-12,147.02,77.53,39.4,18.96,3.08,74.47,11.78,66.3,14.17,Unhealthy
Cairo,2023-10-13,8.98,139.36,84.52,23.2,1.57,158.06,-4.19,37.09,1.34,Good
Cairo,2023-10-14,66.18,123.1,44.07,26.31,6.0,130.41,13.4,48.43,9.45,Moderate
Cairo,2023-10-15,85.35,194.29,30.19,20.46,5.27,60.34,8.66,41.05,2.64,Moderate
Cairo,2023-10-16,124.29,145.57,41.6,11.46,8.44,102.3,37.18,43.67,17.68,Unhealthy
Cairo,2023-10-17,66.46,150.02,60.84,22.11,8.55,70.28,29.9,42.33,14.12,Moderate
Cairo,2023-10-18,8.64,154.47,80.08,32.76,8.66,38.26,22.61,40.99,10.55,Good
Cairo,2023-10-19,35.26,83.59,47.73,43.33,0.56,87.4,17.43,83.23,2.48,Good
Cairo,2023-10-20,120.55,104.34,72.65,20.1,4.28,86.22,9.0,61.47,7.66,Unhealthy
Cairo,2023-10-21,55.12,97.28,60.2,15.69,7.99,27.74,7.55,50.79,12.62,Good
Cairo,2023-10-22,61.7,138.14,21.2,22.25,5.92,93.52,16.51,59.76,11.96,Good
Cairo,2023-10-23,87.84,103.97,29.9,21.78,4.39,109.32,19.79,57.47,14.44,Moderate
Cairo,2023-10-24,113.98,69.81,38.6,21.3,2.85,125.11,23.06,55.18,16.92,Unhealthy
Cairo,2023-10-25,49.52,149.52,82.33,19.09,0.17,149.48,15.11,59.99,3.99,Good
Cairo,2023-10-26,47.77,173.4,47.68,26.69,1.13,161.24,26.68,54.85,6.98,Good
Cairo,2023-10-27,46.02,197.27,13.04,34.29,2.09,172.99,38.24,49.71,9.98,Good
Cairo,2023-10-28,64.82,90.6,51.09,21.26,5.6,116.59,21.1,59.33,12.05,Good
Cairo,2023-10-29,65.63,91.11,55.26,24.31,5.57,120.71,19.15,67.48,12.5,Good
Cairo,2023-10-30,66.45,91.63,59.43,27.37,5.55,124.84,17.2,75.63,12.94,Moderate
Cairo,2023-10-31,67.26,92.14,63.6,30.42,5.52,128.96,15.25,83.78,13.39,Moderate
Cairo,2023-11-01,68.08,92.65,67.78,33.48,5.5,133.09,13.3,91.93,13.83,Moderate
Cairo,2023-11-02,84.82,93.86,25.34,21.65,4.22,136.25,23.72,29.44,11.18,Moderate
Cairo,2023-11-03,89.62,79.58,23.78,20.56,4.72,120.36,16.88,40.93,10.54,Moderate
Cairo,2023-11-04,94.42,65.29,22.23,19.47,5.22,104.47,10.04,52.42,9.91,Moderate
Cairo,2023-11-05,101.64,19.65,71.32,15.59,3.76,175.93,28.43,76.9,1.92,Unhealthy
Cairo,2023-11-06,137.63,33.12,18.44,9.25,8.7,130.53,18.96,40.55,3.95,Unhealthy
Cairo,2023-11-07,89.2,31.2,20.8,16.7,5.64,91.82,10.78,54.72,2.36,Moderate
Cairo,2023-11-08,40.78,29.28,23.15,24.14,2.57,53.1,2.61,68.88,0.77,Good
Cairo,2023-11-09,54.26,49.04,17.8,29.61,3.52,20.31,-1.36,15.91,18.21,Good
Cairo,2023-11-10,97.94,126.55,36.56,29.2,3.7,113.15,10.32,61.71,8.75,Moderate
Cairo,2023-11-11,146.82,147.2,25.2,5.75,9.29,153.91,17.8,24.02,4.41,Unhealthy
Cairo,2023-11-12,73.23,166.73,59.57,30.31,4.75,154.62,19.31,66.14,10.44,Moderate
Cairo,2023-11-13,82.7,129.77,67.1,35.76,3.64,163.86,20.49,71.22,12.57,Moderate
Cairo,2023-11-14,92.18,92.82,74.64,41.2,2.52,173.09,21.66,76.31,14.69,Moderate
Cairo,2023-11-15,101.65,55.86,82.18,46.64,1.4,182.32,22.83,81.39,16.81,Unhealthy
Cairo,2023-11-16,6.09,155.5,60.77,15.72,1.64,116.59,3.82,22.29,8.08,Good
Cairo,2023-11-17,89.84,82.16,68.9,28.43,7.04,68.85,23.12,53.76,15.46,Moderate
Cairo,2023-11-18,72.17,90.47,48.82,15.77,4.76,103.64,24.12,33.88,15.52,Moderate
Cairo,2023-11-19,54.5,98.78,28.73,3.11,2.49,138.44,25.11,14.0,15.58,Good
Cairo,2023-11-20,57.33,141.95,18.17,37.32,6.81,184.8,-7.07,32.94,0.9,Good
Cairo,2023-11-21,72.88,90.91,55.51,35.93,6.76,145.2,16.21,57.73,11.12,Moderate
Cairo,2023-11-22,83.27,42.62,32.95,14.6,2.38,166.48,33.44,74.46,5.55,Moderate
Cairo,2023-11-23,55.9,41.86,49.21,19.22,1.64,96.38,27.0,59.5,11.92,Good
Cairo,2023-11-24,28.52,41.1,65.47,23.84,0.89,26.27,20.56,44.55,18.28,Good
Cairo,2023-11-25,39.66,113.22,27.54,8.13,5.12,146.7,17.06,32.71,3.62,Good
Cairo,2023-11-26,6.69,139.31,94.8,24.64,5.19,16.29,32.01,39.0,11.14,Good
Cairo,2023-11-27,27.38,40.07,22.03,19.26,8.13,165.06,26.6,16.18,2.05,Good
Cairo,2023-11-28,5.93,83.47,76.72,7.2,8.82,164.65,3.41,61.58,4.32,Good
Cairo,2023-11-29,24.86,78.69,64.16,11.69,7.77,141.5,6.98,55.49,5.66,Good
Cairo,2023-11-30,43.8,73.91,51.6,16.19,6.72,118.35,10.55,49.39,7.0,Good
Cairo,2023-12-01,62.74,69.13,39.04,20.68,5.66,95.2,14.12,43.3,8.34,Good
